game_date,home_team_id,away_team_id,open_ml_home,open_ml_away,open_spread_home,source,close_ml_home,close_ml_away,close_spread_home,source_detail,ingested_at
2010-01-29,1610612740,1610612741,-200.0,170.0,-4.5,local_nba_odds_open|local_odds_data_close,-200.0,170.0,-4.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612744,1610612766,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612745,1610612757,-230.0,190.0,-5.0,local_nba_odds_open|local_odds_data_close,-230.0,190.0,-5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612750,1610612746,-120.0,100.0,-1.0,local_nba_odds_open|local_odds_data_close,-120.0,100.0,-1.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612737,1610612738,-190.0,160.0,-4.0,local_nba_odds_open|local_odds_data_close,-190.0,160.0,-4.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612754,1610612739,220.0,-260.0,6.0,local_nba_odds_open|local_odds_data_close,220.0,-260.0,6.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612755,1610612747,250.0,-300.0,6.5,local_nba_odds_open|local_odds_data_close,250.0,-300.0,6.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612759,1610612763,-220.0,180.0,-5.0,local_nba_odds_open|local_odds_data_close,-220.0,180.0,-5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612760,1610612743,-135.0,115.0,-2.0,local_nba_odds_open|local_odds_data_close,-135.0,115.0,-2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612765,1610612748,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-29,1610612762,1610612758,-450.0,325.0,-8.5,local_nba_odds_open|local_odds_data_close,-450.0,325.0,-8.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-30,1610612749,1610612748,-185.0,165.0,-4.0,local_nba_odds_open|local_odds_data_close,-185.0,165.0,-4.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-30,1610612742,1610612757,-440.0,365.0,-8.5,local_nba_odds_open|local_odds_data_close,-440.0,365.0,-8.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-30,1610612753,1610612737,-230.0,190.0,-6.0,local_nba_odds_open|local_odds_data_close,-230.0,190.0,-6.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-30,1610612758,1610612766,-105.0,-115.0,1.0,local_nba_odds_open|local_odds_data_close,-105.0,-115.0,1.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-30,1610612764,1610612752,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-30,1610612763,1610612740,-340.0,280.0,-7.5,local_nba_odds_open|local_odds_data_close,-340.0,280.0,-7.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612745,1610612756,-165.0,145.0,-3.5,local_nba_odds_open|local_odds_data_close,-165.0,145.0,-3.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612750,1610612752,-135.0,115.0,-2.0,local_nba_odds_open|local_odds_data_close,-135.0,115.0,-2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612738,1610612747,-103.0,-117.0,1.0,local_nba_odds_open|local_odds_data_close,-103.0,-117.0,1.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612739,1610612746,-1200.0,800.0,-12.0,local_nba_odds_open|local_odds_data_close,-1200.0,800.0,-12.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612751,1610612755,200.0,-240.0,5.5,local_nba_odds_open|local_odds_data_close,200.0,-240.0,5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612761,1610612754,-450.0,350.0,-8.5,local_nba_odds_open|local_odds_data_close,-450.0,350.0,-8.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612765,1610612753,175.0,-210.0,5.0,local_nba_odds_open|local_odds_data_close,175.0,-210.0,5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612759,1610612743,-245.0,205.0,-5.5,local_nba_odds_open|local_odds_data_close,-245.0,205.0,-5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-01-31,1610612760,1610612744,-425.0,335.0,-8.5,local_nba_odds_open|local_odds_data_close,-425.0,335.0,-8.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-01,1610612762,1610612742,-170.0,150.0,-4.0,local_nba_odds_open|local_odds_data_close,-170.0,150.0,-4.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-01,1610612763,1610612747,-102.0,-118.0,-0.0,local_nba_odds_open|local_odds_data_close,-102.0,-118.0,0.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-01,1610612740,1610612756,-117.0,-103.0,-0.0,local_nba_odds_open|local_odds_data_close,-117.0,-103.0,-0.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-01,1610612743,1610612758,-750.0,525.0,-11.0,local_nba_odds_open|local_odds_data_close,-750.0,525.0,-11.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-01,1610612748,1610612749,-245.0,205.0,-6.0,local_nba_odds_open|local_odds_data_close,-245.0,205.0,-6.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-01,1610612757,1610612766,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-01,1610612764,1610612738,195.0,-235.0,6.0,local_nba_odds_open|local_odds_data_close,195.0,-235.0,6.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-02,1610612739,1610612763,-630.0,465.0,-10.0,local_nba_odds_open|local_odds_data_close,-630.0,465.0,-10.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-02,1610612741,1610612746,-320.0,260.0,-7.0,local_nba_odds_open|local_odds_data_close,-320.0,260.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-02,1610612760,1610612737,-120.0,100.0,-1.5,local_nba_odds_open|local_odds_data_close,-120.0,100.0,-1.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-02,1610612745,1610612744,-320.0,260.0,-7.5,local_nba_odds_open|local_odds_data_close,-320.0,260.0,-7.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-02,1610612753,1610612749,-530.0,418.0,-9.5,local_nba_odds_open|local_odds_data_close,-530.0,418.0,-9.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-02,1610612754,1610612761,100.0,-120.0,1.5,local_nba_odds_open|local_odds_data_close,100.0,-120.0,1.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-02,1610612751,1610612765,125.0,-145.0,2.5,local_nba_odds_open|local_odds_data_close,125.0,-145.0,2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612740,1610612760,120.0,-140.0,2.5,local_nba_odds_open|local_odds_data_close,120.0,-140.0,2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612742,1610612744,-1000.0,700.0,-11.5,local_nba_odds_open|local_odds_data_close,-1000.0,700.0,-11.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612737,1610612746,-600.0,400.0,-9.5,local_nba_odds_open|local_odds_data_close,-600.0,400.0,-9.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612747,1610612766,-700.0,500.0,-10.5,local_nba_odds_open|local_odds_data_close,-700.0,500.0,-10.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612743,1610612756,-240.0,200.0,-5.5,local_nba_odds_open|local_odds_data_close,-240.0,200.0,-5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612755,1610612741,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612752,1610612764,-250.0,210.0,-6.0,local_nba_odds_open|local_odds_data_close,-250.0,210.0,-6.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612762,1610612757,-330.0,270.0,-7.5,local_nba_odds_open|local_odds_data_close,-330.0,270.0,-7.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612761,1610612751,-700.0,500.0,-10.5,local_nba_odds_open|local_odds_data_close,-700.0,500.0,-10.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612758,1610612759,170.0,-200.0,4.5,local_nba_odds_open|local_odds_data_close,170.0,-200.0,4.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-03,1610612738,1610612748,-240.0,200.0,-5.5,local_nba_odds_open|local_odds_data_close,-240.0,200.0,-5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-04,1610612739,1610612748,-560.0,410.0,-9.5,local_nba_odds_open|local_odds_data_close,-560.0,410.0,-9.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-04,1610612757,1610612759,115.0,-135.0,2.0,local_nba_odds_open|local_odds_data_close,115.0,-135.0,2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612747,1610612743,-400.0,320.0,-8.0,local_nba_odds_open|local_odds_data_close,-400.0,320.0,-8.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612737,1610612741,-400.0,320.0,-8.5,local_nba_odds_open|local_odds_data_close,-400.0,320.0,-8.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612738,1610612751,-1200.0,800.0,-12.5,local_nba_odds_open|local_odds_data_close,-1200.0,800.0,-12.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612740,1610612755,-140.0,120.0,-2.5,local_nba_odds_open|local_odds_data_close,-140.0,120.0,-2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612742,1610612750,-600.0,400.0,-10.0,local_nba_odds_open|local_odds_data_close,-600.0,400.0,-10.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612753,1610612764,-1200.0,800.0,-13.0,local_nba_odds_open|local_odds_data_close,-1200.0,800.0,-13.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612754,1610612765,-175.0,155.0,-4.0,local_nba_odds_open|local_odds_data_close,-175.0,155.0,-4.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612758,1610612756,125.0,-145.0,2.5,local_nba_odds_open|local_odds_data_close,125.0,-145.0,2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612763,1610612745,-220.0,180.0,-5.0,local_nba_odds_open|local_odds_data_close,-220.0,180.0,-5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-05,1610612752,1610612749,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612745,1610612755,-240.0,200.0,-5.5,local_nba_odds_open|local_odds_data_close,-240.0,200.0,-5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612749,1610612754,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612739,1610612752,-1200.0,800.0,-12.5,local_nba_odds_open|local_odds_data_close,-1200.0,800.0,-12.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612744,1610612760,145.0,-165.0,3.5,local_nba_odds_open|local_odds_data_close,145.0,-165.0,3.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612746,1610612759,145.0,-165.0,3.5,local_nba_odds_open|local_odds_data_close,145.0,-165.0,3.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612766,1610612740,-500.0,350.0,-9.0,local_nba_odds_open|local_odds_data_close,-500.0,350.0,-9.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612750,1610612763,125.0,-145.0,2.5,local_nba_odds_open|local_odds_data_close,125.0,-145.0,2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612762,1610612743,-600.0,400.0,-10.0,local_nba_odds_open|local_odds_data_close,-600.0,400.0,-10.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612765,1610612751,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612757,1610612747,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-06,1610612741,1610612748,-120.0,100.0,-1.0,local_nba_odds_open|local_odds_data_close,-120.0,100.0,-1.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-07,1610612738,1610612753,-155.0,135.0,-3.0,local_nba_odds_open|local_odds_data_close,-155.0,135.0,-3.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-07,1610612761,1610612758,-380.0,320.0,-8.0,local_nba_odds_open|local_odds_data_close,-380.0,320.0,-8.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-08,1610612744,1610612742,175.0,-210.0,5.0,local_nba_odds_open|local_odds_data_close,175.0,-210.0,5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-08,1610612747,1610612759,-145.0,125.0,-2.5,local_nba_odds_open|local_odds_data_close,-145.0,125.0,-2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-08,1610612753,1610612740,-535.0,420.0,-9.5,local_nba_odds_open|local_odds_data_close,-535.0,420.0,-9.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612748,1610612745,-210.0,175.0,-5.0,local_nba_odds_open|local_odds_data_close,-210.0,175.0,-5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612743,1610612742,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612749,1610612765,-390.0,320.0,-8.0,local_nba_odds_open|local_odds_data_close,-390.0,320.0,-8.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612739,1610612751,-5000.0,3000.0,-16.0,local_nba_odds_open|local_odds_data_close,-5000.0,3000.0,-16.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612763,1610612737,-103.0,-117.0,1.0,local_nba_odds_open|local_odds_data_close,-103.0,-117.0,1.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612746,1610612762,170.0,-200.0,5.5,local_nba_odds_open|local_odds_data_close,170.0,-200.0,5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612755,1610612750,-290.0,245.0,-7.0,local_nba_odds_open|local_odds_data_close,-290.0,245.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612754,1610612741,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612752,1610612758,-220.0,180.0,-5.0,local_nba_odds_open|local_odds_data_close,-220.0,180.0,-5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612757,1610612760,100.0,-120.0,1.5,local_nba_odds_open|local_odds_data_close,100.0,-120.0,1.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-09,1610612766,1610612764,-380.0,315.0,-8.0,local_nba_odds_open|local_odds_data_close,-380.0,315.0,-8.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612751,1610612749,180.0,-220.0,5.5,local_nba_odds_open|local_odds_data_close,180.0,-220.0,5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612744,1610612746,125.0,-145.0,2.0,local_nba_odds_open|local_odds_data_close,125.0,-145.0,2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612737,1610612748,-290.0,245.0,-6.5,local_nba_odds_open|local_odds_data_close,-290.0,245.0,-6.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612756,1610612757,-500.0,400.0,-9.5,local_nba_odds_open|local_odds_data_close,-500.0,400.0,-9.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612740,1610612738,180.0,-220.0,5.5,local_nba_odds_open|local_odds_data_close,180.0,-220.0,5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612761,1610612755,-235.0,195.0,-5.5,local_nba_odds_open|local_odds_data_close,-235.0,195.0,-5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612762,1610612747,-230.0,190.0,-5.5,local_nba_odds_open|local_odds_data_close,-230.0,190.0,-5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612765,1610612758,-180.0,160.0,-4.0,local_nba_odds_open|local_odds_data_close,-180.0,160.0,-4.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612750,1610612766,115.0,-135.0,2.5,local_nba_odds_open|local_odds_data_close,115.0,-135.0,2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-10,1610612741,1610612753,170.0,-200.0,4.5,local_nba_odds_open|local_odds_data_close,170.0,-200.0,4.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-11,1610612739,1610612753,-240.0,200.0,-7.0,local_nba_odds_open|local_odds_data_close,-240.0,200.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-11,1610612743,1610612759,-250.0,210.0,-6.0,local_nba_odds_open|local_odds_data_close,-250.0,210.0,-6.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612747,1610612744,-1600.0,1000.0,-12.5,local_nba_odds_open|local_odds_data_close,-1600.0,1000.0,-12.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612757,1610612746,-350.0,290.0,-8.0,local_nba_odds_open|local_odds_data_close,-350.0,290.0,-8.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612741,1610612752,-275.0,235.0,-6.0,local_nba_odds_open|local_odds_data_close,-275.0,235.0,-6.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612745,1610612762,135.0,-155.0,3.0,local_nba_odds_open|local_odds_data_close,135.0,-155.0,3.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612755,1610612748,-135.0,115.0,-2.0,local_nba_odds_open|local_odds_data_close,-135.0,115.0,-2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612763,1610612756,-105.0,-115.0,-0.0,local_nba_odds_open|local_odds_data_close,-105.0,-115.0,0.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612765,1610612750,-225.0,185.0,-5.5,local_nba_odds_open|local_odds_data_close,-225.0,185.0,-5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612766,1610612751,-700.0,500.0,-11.0,local_nba_odds_open|local_odds_data_close,-700.0,500.0,-11.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612760,1610612742,-200.0,170.0,-5.0,local_nba_odds_open|local_odds_data_close,-200.0,170.0,-5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-16,1610612758,1610612738,210.0,-250.0,5.5,local_nba_odds_open|local_odds_data_close,210.0,-250.0,5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612749,1610612745,-240.0,200.0,-5.5,local_nba_odds_open|local_odds_data_close,-240.0,200.0,-5.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612740,1610612762,155.0,-175.0,4.0,local_nba_odds_open|local_odds_data_close,155.0,-175.0,4.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612742,1610612756,-190.0,160.0,-4.0,local_nba_odds_open|local_odds_data_close,-190.0,160.0,-4.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612744,1610612758,-190.0,160.0,-4.5,local_nba_odds_open|local_odds_data_close,-190.0,160.0,-4.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612752,1610612741,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,-130.0,110.0,-2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612746,1610612737,260.0,-320.0,7.0,local_nba_odds_open|local_odds_data_close,260.0,-320.0,7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612753,1610612765,-700.0,500.0,-11.0,local_nba_odds_open|local_odds_data_close,-700.0,500.0,-11.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612754,1610612759,175.0,-210.0,5.0,local_nba_odds_open|local_odds_data_close,175.0,-210.0,5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612761,1610612763,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612764,1610612750,-200.0,170.0,-4.5,local_nba_odds_open|local_odds_data_close,-200.0,170.0,-4.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-17,1610612751,1610612748,250.0,-300.0,7.5,local_nba_odds_open|local_odds_data_close,250.0,-300.0,7.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-18,1610612739,1610612743,-290.0,240.0,-6.5,local_nba_odds_open|local_odds_data_close,-290.0,240.0,-6.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-18,1610612747,1610612738,-145.0,125.0,-2.5,local_nba_odds_open|local_odds_data_close,-145.0,125.0,-2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612755,1610612759,145.0,-165.0,3.5,local_nba_odds_open|local_odds_data_close,145.0,-165.0,3.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612740,1610612754,-200.0,170.0,-4.5,local_nba_odds_open|local_odds_data_close,-200.0,170.0,-4.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612744,1610612762,180.0,-220.0,5.0,local_nba_odds_open|local_odds_data_close,180.0,-220.0,5.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612750,1610612741,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,110.0,-130.0,2.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612751,1610612761,120.0,-140.0,2.5,local_nba_odds_open|local_odds_data_close,120.0,-140.0,2.5,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612753,1610612742,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612757,1610612738,-160.0,140.0,-3.0,local_nba_odds_open|local_odds_data_close,-160.0,140.0,-3.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612763,1610612748,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,-300.0,250.0,-7.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612764,1610612743,210.0,-250.0,6.0,local_nba_odds_open|local_odds_data_close,210.0,-250.0,6.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
2010-02-19,1610612765,1610612749,100.0,-120.0,1.0,local_nba_odds_open|local_odds_data_close,100.0,-120.0,1.0,local_nba_odds_open|local_odds_data_close,2026-04-22T12:51:34.614606+00:00
